vehicle1.identifier,vehicle1.trajectory,vehicle2.identifier,vehicle2.trajectory,vehicle3.identifier,vehicle3.trajectory,vehicle4.identifier,vehicle4.trajectory,vehicle5.identifier,vehicle5.trajectory,distractors.butterfly_level,distractors.bird_level,distractors.far_moving_vegetation,distractors.close_moving_vegetation,occultants.solid_level,occultants.semi_transparent_level,capture.illumination_level,capture.global_light_change_level,capture.local_light_change_level,capture.heat_haze_level,capture.humidity_level,capture.fog_level,signal_quality.force_balance,signal_quality.luminance_mean,signal_quality.luminance_dev,signal_quality.chrominance_U_mean,signal_quality.chrominance_U_dev,signal_quality.chrominance_V_mean,signal_quality.chrominance_V_dev,signal_quality.blur_level,signal_quality.static_noise_level,signal_quality.dynamic_noise_level,signal_quality.frame_instability,signal_quality.line_instability,signal_quality.compression_artefact_level,label_(0_if_usable_and_1_if_not)
9,3,5,4,6,4,8,5,6,4,0.2926346,0.0619753,0.5920497,0.5088911,0.5256859,0.6163366,0.4151852,0.2531966,0.2882434,0,0,0,0.0625,121.77475,58.913782,125.81956,20.720216,121.73562,13.132428,0.0701767,0,0,0,0,0.5040129,1
9,3,9,2,12,5,5,5,11,5,0.2753561,0.3060924,0.2868016,0.5544097,0.6436827,0.5708909,0.377175,0.6506196,0.1761606,0.0220393,0,0,0,90.01085,86.348475,125.37512,23.50385,124.03287,28.905237,0.0936314,0,0,0,0.3169151,0.2031109,1
9,6,9,4,8,3,12,3,6,5,0.4136795,0.1130986,0.5157196,0.5554992,0.6006471,0.5796546,0.626906,0.2653847,0.4448399,0.0026277,0,0.171157,0.125,113.14597,36.449858,130.06963,16.016838,127.061,13.894288,0.25797,0,0,0.2314732,0,0.3377959,1
5,4,6,5,8,3,11,4,7,3,0.1618246,0.0783534,0.7230244,0.4845042,0.2364235,0.5273587,0.6150497,0.1439841,0.4257901,0,0,0,0.375,127.83875,28.871745,122.90812,15.026914,124.40184,14.672327,0.0347771,0.0316647,0.3538695,0.0233245,0,0,1
10,4,5,5,7,4,6,4,6,4,0.3567479,0.2258589,0.5876222,0.6356933,0.411351,0.5962878,0.5223059,0.0937587,0.3701546,0,0,0,0,134.25628,39.315798,131.82444,23.390693,124.77731,11.644553,0.1353525,0,0,0.0578683,0,0.563034,1
13,4,9,4,5,5,6,2,11,3,0.4230321,0.0538205,0.6560767,0.2549301,0.2803361,0.4699679,0.7693636,0.1794216,0.1259532,0.0110197,0,0,0,107.97357,28.057896,130.31525,21.678704,123.1225,14.282132,0.2688905,0.0633295,0.1938419,0.0932981,0.0817126,0,1
11,4,9,4,6,4,11,4,5,5,0.1332725,0.1754899,0.4618779,0.4644299,0.4615033,0.3459691,0.5865528,0.2972983,0.182374,0,0,0,0,114.06647,31.410014,130.08948,18.11555,127.41711,13.99657,0.2131186,0,0.1967065,0.1302037,0,0.2923642,1
7,6,7,3,9,3,10,4,6,5,0.3959589,0.1167396,0.6243637,0.6498245,0.7192309,0.5697553,0.6228202,0.2765842,0.2505392,0.0032846,0,0.2139463,0.125,117.11305,47.072658,126.36519,16.067383,131.93556,18.898628,0.3416723,0,0.0960304,0.0116623,0.066024,0.0423148,1
8,6,11,4,10,5,9,5,9,7,0.1772377,0.164214,0.2836848,0.5273585,0.5938459,0.4448681,0.5355721,0.269911,0.2739619,0,0,0,0,107.39068,49.973325,130.27638,13.450933,122.14475,12.142106,0.1123938,0,0,0.3472099,0.2112768,0.5401454,1
8,4,9,2,12,6,4,6,7,5,0.1251629,0.2560865,0.5234329,0.384877,0.8449145,0.4287572,0.4841718,0.3421574,0.0989134,0,0,0,0,84.67995,82.4495,126.03125,18.31375,129.61075,18.305005,0.1633162,0,0,0,0.2112768,0.1354073,1
8,4,9,4,9,5,10,5,7,5,0.2544548,0.1295417,0.5365422,0.469742,0.5045073,0.4906571,0.5460277,0.3253781,0.2742622,0.009995,0,0,0,110.0717,58.412157,125.0082,18.74543,122.45048,19.562024,0.1429685,0.0158324,0.2280896,0.0422203,0.132048,0.3148972,1
9,4,9,1,8,4,10,4,4,7,0.0719302,0.2078972,0.365756,0.6889268,0.4319163,0.200011,0.4763458,0.4518607,0.1204899,0,0,0,0,132.09761,21.549312,131.83787,16.70819,125.49325,17.230465,0.0384195,0,0.5854738,0.0233245,0.132048,0.0846295,1
9,5,8,4,8,5,9,5,10,3,0.2319603,0.0700006,0.5498613,0.3991676,0.3814485,0.5860483,0.4939044,0.090379,0.2176487,0,0,0,0,114.20253,28.71035,133.68419,14.813951,129.55187,12.585159,0.2338108,0,0.1041319,0.0578683,0,0.4352847,1
11,6,4,1,7,4,4,2,7,3,0.3206282,0.0434347,0.8460833,0.570332,0.3812524,0.5816013,0.731988,0.0684346,0.2650542,0.0030834,0,0,0,110.32705,51.420654,128.82228,13.430083,128.27897,11.279899,0.2260302,0,0.1237384,0,0.0204282,0.106821,1
11,4,7,5,7,3,9,4,8,4,0.2066948,0.0943938,0.3675112,0.4907411,0.4230235,0.6002569,0.5937485,0.213249,0.2854099,0,0,0,0,126.11265,23.045138,130.63302,13.871959,122.70336,13.056232,0.1264841,0,0.1912408,0.3392385,0,0.4757858,1
9,5,9,3,11,6,7,5,8,5,0.1664878,0.1818638,0.5493513,0.4199944,0.6816493,0.4273935,0.5869638,0.22626,0.1507289,0.0044852,0,0,0,99.044734,66.289744,126.916,15.307584,129.74444,13.445461,0.1417049,0,0.0995132,0.1157366,0.1056384,0.2146458,1
10,6,5,4,11,7,5,3,5,3,0.2302494,0.2002572,0.6548779,0.5390355,0.4652552,0.3541821,0.6663859,0.1713346,0.1207202,0,0,0,0,123.14697,68.83935,128.62013,20.007975,126.13987,20.469352,0.3508951,0,0,0,0.4324889,0.0677036,1
9,2,8,5,9,3,8,4,8,2,0.3130346,0.0215956,0.4479141,0.2388253,0.6405939,0.4680849,0.6690288,0.2392513,0.2715961,0.0061667,0,0,0,116.36822,30.540159,128.66581,6.8980038,123.59938,22.763175,0.0734088,0.0633295,0.5588683,0.2332453,0.0408563,0,1
9,5,8,4,8,5,9,5,10,3,0.2319603,0.0700006,0.5498613,0.3991676,0.3814485,0.5860483,0.4939044,0.090379,0.2176487,0,0,0,0,114.20253,28.71035,133.68419,14.813951,129.55187,12.585159,0.2338108,0,0.1041319,0.0578683,0,0.4352847,1
8,5,10,4,8,4,11,5,7,5,0.3483588,0.0993262,0.5701204,0.398675,0.5349044,0.4995356,0.5975569,0.2371155,0.4363076,0.0063113,0,0,0.0625,106.42396,43.561332,128.75454,14.689053,122.61899,19.469795,0.1502804,0.0079162,0.1924708,0.1368468,0.066024,0.3263465,1
7,2,4,5,9,4,10,4,7,3,0.2299637,0.0888713,0.6065747,0.4728646,0.5764505,0.4841224,0.4867416,0.3004285,0.3951714,0,0,0.1907463,0.0625,118.41104,46.55354,133.95312,12.352452,127.40684,16.182845,0.0498781,0,0.1560033,0,0,0.1034566,1
5,5,7,3,9,3,9,5,8,5,0.2243273,0.1409531,0.6587369,0.6804631,0.4934918,0.4970625,0.5472753,0.2667561,0.2281602,0.0013138,0,0.0855785,0.25,122.12591,33.921217,126.04737,15.900285,127.33463,21.918511,0.1674045,0,0.1920608,0.0233245,0.132048,0.0846295,1
8,4,8,3,12,5,8,5,8,6,0.1734534,0.1939456,0.4763732,0.7599144,0.4709719,0.5204589,0.4631073,0.32006,0.3021107,0,0,0,0,115.19974,38.285601,130.76369,17.944972,120.72031,23.380406,0.1780263,0,0.2530754,0.1045174,0.2640959,0.2743618,1
8,4,4,3,8,6,7,3,10,2,0.5049567,0.04736,0.7050038,0.5738119,0.2576402,0.7003963,0.3687017,0.0771149,0.3841579,0,0,0,0,139.88478,51.89521,128.30444,16.922189,131.11437,11.700612,0.1170726,0,0.1041319,0.0578683,0,0.185889,1
5,6,4,6,6,7,8,3,11,3,0.2230585,0.1674765,0.640169,0.80548,0.3136575,0.8471975,0.483479,0.069638,0.0591567,0,0,0,0,120.2745,38.4491,124.0945,15.12413,142.554,11.82786,0,0,0.294922,0,0,0.323145,1
8,5,6,4,8,4,14,4,6,3,0.141972,0.1079311,0.7124932,0.4859471,0.3287347,0.6895922,0.521039,0.3270772,0.3388902,0,0,0,0.15625,121.69888,36.610904,125.83291,22.797522,119.70225,15.878059,0.2023745,0,0,0,0,0.483968,1
7,5,6,2,11,5,8,3,8,5,0.1390191,0.1654634,0.6213984,0.7293182,0.4023897,0.5164012,0.5379433,0.2255867,0.2323411,0.0297017,0,0,0,122.14513,46.663427,127.9575,14.82772,129.46112,17.389954,0.0731967,0,0.2745781,0.0233245,0.132048,0.246202,1
8,4,7,5,8,3,10,4,8,4,0.1842597,0.0863736,0.5452678,0.4876226,0.3297235,0.5638078,0.6043991,0.1786166,0.3556,0,0,0,0.1875,126.9757,25.958441,126.77057,14.449436,123.5526,13.86428,0.0806306,0.0158324,0.2725552,0.1812815,0,0.2378929,1
8,4,6,3,9,7,8,3,11,2,0.3686586,0.0824797,0.6732269,0.5742022,0.3111711,0.5795139,0.5406375,0.0850296,0.2697866,0.0089703,0,0,0,134.13339,52.965393,127.96322,15.481778,132.35831,12.242855,0.1277073,0,0.2510924,0.0289342,0,0.1737307,1
12,4,5,3,5,4,10,3,5,4,0.334333,0.1388438,0.5519758,0.6049158,0.3464863,0.4890257,0.509151,0.1691608,0.411779,0,0,0,0,141.73953,37.422334,128.63988,16.150033,127.83369,10.112714,0.0583933,0,0.0983533,0.0578683,0,0.3182046,1
7,2,10,5,10,5,8,4,6,5,0.1128098,0.1201949,0.6216165,0.6112472,0.547127,0.367772,0.6020714,0.0646849,0.1009725,0,0,0,0,94.532612,46.920305,133.357,17.549368,133.4045,16.189515,0.6120104,0,0,0,0,0,1
2,6,4,3,8,6,8,3,12,5,0.2893963,0.1246389,0.4682682,0.5200018,0.4538815,0.5749045,0.517832,0.2026858,0.0767511,0,0,0,0,146.32475,50.8072,126.7015,25.627525,131.763,7.3962725,0,0,0,0,0,0.7185253,1
8,6,8,4,8,3,10,5,8,5,0.2981469,0.0747023,0.5720539,0.5172412,0.5382803,0.5885998,0.5652158,0.1950724,0.2957294,0.0016423,0,0.1069731,0.1875,113.51208,35.392524,126.57322,12.64487,128.02441,18.113253,0.1708361,0,0.1264412,0.1215678,0.033012,0.2313629,1
9,4,10,5,10,4,7,5,8,6,0.1367693,0.1455938,0.6037088,0.3817666,0.6159047,0.2817184,0.7190971,0.0696109,0.0733243,0,0,0,0,100.21536,34.100224,130.42197,22.233631,128.54597,11.701863,0.4376444,0,0,0.0289342,0,0.1737829,1
7,4,5,4,9,4,9,5,8,4,0.305204,0.1026713,0.6268276,0.359601,0.3818269,0.4576193,0.5795886,0.1003319,0.2519601,0,0,0,0,125.14876,50.612531,126.52533,20.951559,127.61598,10.632049,0.0740389,0,0.2883018,0.0723354,0,0.3449203,1
11,5,7,4,7,4,8,5,6,5,0.293519,0.1686083,0.5324166,0.5542037,0.4881018,0.5452473,0.5582463,0.0985241,0.3262438,0,0,0,0,120.84971,39.686796,132.71153,19.640267,124.44991,9.1518833,0.1394047,0,0,0.1446708,0,0.5581491,1
7,6,8,7,5,5,9,4,10,4,0.2202999,0.1270956,0.4642319,0.712282,0.2679287,0.6329963,0.4527343,0.1313155,0.1831464,0,0,0,0,126.45875,26.1974,131.53825,7.625075,133.414,13.314628,0,0,0.294922,0.2314732,0,0.3832802,1
8,4,8,3,9,5,6,6,10,5,0.2307371,0.1651069,0.3909628,0.4657476,0.5953624,0.4573128,0.4872215,0.3085624,0.1666356,0,0,0,0,109.22246,57.439251,129.90981,18.92576,127.27881,15.733866,0.1282197,0,0.0520659,0.1157366,0.1056384,0.4221888,1
10,5,9,4,6,4,12,5,6,6,0.0662928,0.1243091,0.1181049,0.5080105,0.3004342,0.2407684,0.5038247,0.3424115,0.1278407,0,0,0,0,145.88225,13.942585,133.56775,10.501945,125.2355,8.0044175,0,0,0.393413,0.2314732,0,0.3832802,1
7,4,8,4,9,3,6,6,7,5,0.0697223,0.1123333,0.522119,0.237459,0.7186467,0.4730217,0.4907359,0.2770164,0.2044567,0,0,0,0.15625,103.6262,62.024204,124.22578,17.501308,123.77906,14.392029,0.043467,0,0,0,0,0.4324876,1
10,6,5,2,5,3,6,2,4,4,0.1365871,0.1506313,0.7839635,0.6900987,0.2119632,0.7513747,0.5888187,0.0701107,0.3095263,0,0,0,0,115.68385,49.4818,123.5205,10.131932,132.58325,11.095397,0.4137287,0,0,0,0.0691713,0,1
7,2,4,1,11,5,8,3,9,4,0.2824702,0.1242602,0.9176175,0.559596,0.3501245,0.328632,0.556521,0.1280391,0.1057393,0,0,0,0,147.5995,30.15575,139.202,15.1799,130.806,18.25745,0,0,0.67862,0,0,0,1
8,5,7,5,9,4,8,5,10,5,0.2321284,0.1274675,0.2295996,0.5835451,0.3803844,0.5438279,0.40835,0.2182151,0.3055585,0,0,0,0,130.34961,44.500912,132.49019,14.005064,122.22237,13.16537,0.0478182,0,0,0.2314732,0.1056384,0.6040666,1
6,4,5,3,5,4,8,0,3,1,0.1484055,0.0209195,0.5682745,0.616107,0.467586,0.823602,0.71536,0.1410116,0.577356,0,0,0,0,129.8536,40.6418,123.5725,16.166495,123.0255,6.858185,0.1391085,0,0.4586325,0,0,0,1
7,4,9,5,8,3,10,4,9,4,0.3404146,0.0473913,0.4390705,0.3441089,0.5673404,0.4900238,0.5772887,0.1795576,0.3048303,0.0008211,0,0.0534866,0.09375,110.71544,38.120681,124.97061,8.3475963,123.75408,20.466251,0.0854181,0.126659,0.4416997,0.154082,0.016506,0.1156814,1
7,6,7,2,7,2,8,3,5,5,0.382096,0.0611968,0.7194275,0.3365545,0.5023576,0.5316488,0.7683015,0.0543665,0.6108623,0.0026277,0,0,0,94.4719,39.21855,130.169,10.40205,131.42625,21.324325,0.402139,0,0.156852,0,0.118576,0,1
7,4,9,4,10,5,8,6,5,4,0.1094238,0.0873333,0.7785676,0.2380832,0.7278076,0.3320046,0.7248273,0.0693438,0.097371,0,0,0,0.15625,97.564338,52.39556,125.34619,13.25674,131.4358,10.922054,0.1850061,0,0.0780016,0,0,0.0517283,1
11,5,7,4,5,4,6,3,10,4,0.297541,0.0613234,0.7619744,0.2329419,0.3008919,0.4712544,0.7068826,0.1027952,0.1746838,0,0,0,0.0625,100.0667,29.74208,129.24687,25.513402,123.83584,8.4944547,0.2486066,0,0.0790685,0,0,0.1034566,1
10,3,8,4,9,3,8,5,8,3,0.1808895,0.1327332,0.3405428,0.3125125,0.5973245,0.4825701,0.4587105,0.4216267,0.1751593,0.0030834,0,0,0,111.62277,43.579413,127.19328,12.938729,124.43813,21.618304,0.0367044,0.0316647,0.3777874,0.174491,0.0204282,0.1027364,1
10,5,8,4,10,5,8,5,9,5,0.2048662,0.1650949,0.3588255,0.7039783,0.4856792,0.6743852,0.5289919,0.2919138,0.3642491,0,0,0,0,112.82927,40.559648,128.81262,18.215965,117.86713,19.438961,0.2792136,0,0.1220291,0.1623857,0.2640959,0.3794646,1
5,6,11,4,8,2,10,5,7,5,0.3874068,0.0239746,0.7180192,0.185658,0.6912962,0.4065994,0.5508798,0.1360016,0.4619277,0.0004106,0,0.0267433,0.046875,102.83022,30.56579,126.4668,8.9177231,119.89954,24.316976,0.042709,0.0633295,0.5345539,0.077041,0.008253,0.0578407,1
10,5,9,5,7,3,12,4,8,4,0.2332317,0.1140324,0.4044799,0.4912768,0.3396738,0.5585591,0.5745978,0.228803,0.4510857,0,0,0,0.125,120.1522,17.860376,132.04463,14.835577,120.14443,12.483031,0.063242,0,0.0956204,0.4010925,0,0.5756888,1
10,5,5,5,11,1,12,1,6,2,0.359722,0.111975,0.8830619,0.2570279,0.2694962,0.4936501,0.8591023,0.4124821,0.4037224,0.062322,0,0,0.25,138.44428,18.519,123.87962,16.805861,137.036,15.886087,0.4797999,0,0,0,0.059288,0,1
10,5,7,5,9,4,8,5,8,5,0.1798611,0.1478591,0.5611769,0.484322,0.4592716,0.4730182,0.6555161,0.1060859,0.1496696,0,0,0,0,116.60708,33.696906,130.50775,21.35044,127.47722,12.671611,0.3453063,0,0.026033,0.0289342,0,0.3495792,1
8,4,10,2,11,4,10,5,6,7,0.1626528,0.1602397,0.5515052,0.5757408,0.5641653,0.3799803,0.5320803,0.2379937,0.244823,0,0,0,0,108.00363,41.117977,130.34713,14.117725,124.86375,15.854292,0.089342,0,0.1920608,0.2547978,0.132048,0.2977275,1
7,5,9,3,10,3,7,4,7,4,0.1493089,0.1648482,0.7794359,0.2347909,0.5514126,0.4125639,0.564986,0.1937622,0.3467505,0,0,0,0.375,109.14284,47.55437,129.5365,16.135269,127.222,13.887746,0.0509225,0,0.078426,0,0,0.106821,1
9,5,11,4,7,2,13,5,6,6,0.1456859,0.0598463,0.3465647,0.363518,0.5031469,0.4988609,0.4731581,0.323684,0.2572262,0,0,0,0,114.03576,40.511225,128.2065,11.83615,119.74425,9.57275,0.0254613,0,0,0.4629465,0,0.7091346,1
9,4,7,3,9,5,7,5,13,3,0.3439499,0.0565113,0.5156539,0.3061505,0.4007842,0.4361032,0.5974147,0.0935731,0.1922559,0,0,0,0,150.85625,34.57,139.02525,10.071745,126.5445,9.9454275,0,0,0.4165275,0.2314732,0,0.3832802,1
12,5,8,1,9,4,6,3,6,4,0.2829484,0.1521339,0.6552179,0.549627,0.4859505,0.4905749,0.7035282,0.4092079,0.3056163,0.0814428,0,0,0,106.633,77.866875,124.74062,12.94886,128.05787,17.90421,0.1017144,0,0.1650345,0,0.1056384,0.0677036,1
8,2,8,3,9,5,12,4,4,5,0.3763497,0.0685827,0.7075309,0.3344398,0.3657907,0.3371912,0.7258117,0.2058881,0.2821356,0.0310096,0,0,0,105.69698,70.15313,120.88137,16.770699,127.58672,16.090522,0.0960569,0.0316647,0.3476514,0.0233245,0,0,1
6,5,7,3,9,4,13,3,10,2,0.2148215,0.1587028,0.7004488,0.4407488,0.248468,0.5998878,0.5020525,0.2461014,0.4741939,0,0,0,0.3125,116.299,28.666119,130.51681,21.772544,125.24,17.101599,0,0,0,0,0,0.5722409,1
7,5,6,3,10,4,6,3,8,4,0.4827105,0.2049265,0.7895035,0.700988,0.671235,0.6760615,0.5660895,0.2948972,0.2135087,0,0,0.342314,0,120.965,61.8077,125.7475,22.3805,134.7835,6.41809,0.4866055,0,0,0,0.0106816,0,1
14,1,11,4,7,3,11,2,8,4,0.4017182,0.0903348,0.4447099,0.6074045,0.48337,0.2330646,0.798736,0.2888245,0.2946555,0.0440786,0,0,0,115.5285,51.1181,131.1665,20.38895,129.5835,16.4955,0.1007816,0,0,0,0,0,1
9,5,10,2,10,5,8,6,7,6,0.1528536,0.2167409,0.4072385,0.4577393,0.6975805,0.3487978,0.5150955,0.3908356,0.1742907,0.0003285,0,0,0.015625,103.90756,54.092019,128.43117,16.905329,126.45281,17.003206,0.1205669,0,0.2468203,0.0405964,0.1716624,0.1522429,1
4,6,7,3,7,3,5,3,10,5,0.241309,0.0469953,0.5914224,0.3063832,0.7089,0.5215137,0.5576965,0.1360017,0.1111857,0.0013138,0,0.0855785,0.25,140.2908,54.45454,131.1555,22.679545,122.10788,9.4473112,0.128985,0,0,0,0,0.427284,1
9,4,8,5,8,3,9,5,9,3,0.2566848,0.0271303,0.4838291,0.3117415,0.4989618,0.5377646,0.5883202,0.176406,0.3062578,0.0030834,0,0,0.125,113.13966,27.126275,127.72353,8.0601806,123.85631,20.045526,0.0367044,0.0316647,0.3578602,0.2323593,0.0204282,0.2102055,1
10,5,8,3,7,5,8,5,8,5,0.1941174,0.104948,0.3443832,0.4347013,0.4515456,0.3740798,0.5273604,0.2089722,0.1596511,0,0,0,0,140.86256,31.121602,137.18919,16.319838,123.53437,7.9102004,0.0462672,0,0.3008384,0.1157366,0,0.4685442,1
5,6,7,6,5,2,10,6,11,3,0.1718922,0.0501978,0.7145845,0.4941031,0.3273742,0.6006684,0.6307534,0.139636,0.2277537,0.0008211,0,0.0534866,0.59375,127.38754,19.415092,119.32511,12.331785,126.8397,17.632426,0.0854181,0,0.0632206,0.0607839,0.016506,0.1156814,1
7,5,7,3,8,4,5,4,10,5,0.2816255,0.0662911,0.5810419,0.3338877,0.6557784,0.5144525,0.5542963,0.1057673,0.1513236,0.0006569,0,0.0427893,0.125,138.06684,51.37758,135.98306,22.408638,121.97056,8.6316473,0.1107597,0,0.1041319,0,0,0.4905461,1
7,4,8,4,10,5,6,7,8,6,0.0815486,0.1420555,0.4969348,0.3716831,0.7574072,0.4337659,0.5677089,0.2201405,0.124831,0,0,0,0.125,94.944231,61.386115,121.62025,16.164406,126.93863,16.445663,0.153681,0,0,0,0.1056384,0.2490979,1
5,5,8,4,7,4,9,7,8,3,0.0877178,0.0750351,0.8967775,0.292998,0.5392805,0.426765,0.7368415,0.0428549,0.0868953,0,0,0,0.5,111.59905,41.02218,118.8785,11.91645,131.7835,11.36983,0.101845,0,0,0,0,0,1
8,6,11,6,5,3,5,5,3,4,0.2332555,0.0968994,0.5522408,0.5791374,0.7279029,0.5755241,0.7223711,0.4379011,0.4278099,0,0,0,0,120.97386,53.539898,127.70977,11.897463,122.79895,6.1502816,0.0697023,0,0.3917675,0.0723354,0,0.2790745,1
10,6,2,5,9,7,6,2,6,1,0.4201464,0.095894,0.7456634,0.6335029,0.171618,0.4900017,0.6086508,0.0388134,0.2633425,0,0,0,0,150.74939,53.562205,129.75672,19.312195,126.89169,17.167156,0.3277733,0,0.0520659,0.0289342,0.3268505,0.0929445,1
9,4,10,5,8,3,6,3,3,3,0.3652498,0.3628209,0.759155,0.355029,0.5327457,0.2370885,0.7775247,0.2178002,0.1676422,0.0220393,0,0,0,126.65475,46.4592,128.8395,25.493475,129.535,21.67515,0.1360431,0,0,0,0.1634252,0.484926,1
6,6,7,3,10,6,8,4,10,5,0.227942,0.1532514,0.5088098,0.4699981,0.5677654,0.501149,0.5523979,0.2144729,0.11374,0.0022426,0,0,0,122.68474,58.548472,126.80875,20.467555,130.75372,10.420867,0.0708525,0,0.0497566,0.0578683,0.0528192,0.4665855,1
9,4,8,4,7,5,8,4,8,5,0.179693,0.1441951,0.5112615,0.5029651,0.4071425,0.5502273,0.5128545,0.1567978,0.1529129,0,0,0,0,133.9431,43.615094,133.18569,17.258739,127.25788,10.801419,0.1850688,0,0.2024851,0.0868025,0.0345856,0.3272166,1
9,4,6,3,8,5,8,3,7,4,0.2865656,0.0591558,0.7093325,0.5179283,0.3370868,0.448007,0.6997907,0.0973106,0.3035104,0.010512,0,0,0,111.42637,55.268582,124.87102,13.482203,126.6957,14.081714,0.1821861,0.0316647,0.3304521,0.0233245,0.0102141,0.0534105,1
4,3,11,4,7,5,10,3,6,3,0.2064113,0.0530759,0.3700337,0.3110533,0.7610467,0.6956451,0.5785839,0.2789666,0.6036965,0,0,0,0,136.37889,29.217506,127.8765,20.24301,115.3255,14.747785,0.0307356,0,0.7026907,0.0932981,0.1056384,0.0677036,1
11,2,8,5,7,3,10,3,7,3,0.2589603,0.0691775,0.4945886,0.4429538,0.5208073,0.351734,0.7169296,0.2506959,0.2853512,0.0220393,0,0,0.0625,112.52581,40.46804,130.06537,16.697392,125.80884,17.182577,0.0726672,0,0.1560033,0,0,0.1034566,1
7,5,7,4,8,6,9,5,10,3,0.2281882,0.0787574,0.7850022,0.4336001,0.4252258,0.5031394,0.6387395,0.0639422,0.178341,0.0044852,0,0,0.25,122.86622,46.993786,123.42086,13.699114,132.07091,11.806342,0.1147762,0,0.1255462,0.0144671,0,0.0868654,1
9,6,10,5,6,4,7,5,6,5,0.2136865,0.1009237,0.448312,0.5069193,0.5897242,0.474802,0.6248658,0.3234366,0.2937305,0,0,0,0,130.91821,42.33075,132.44948,14.108651,123.16666,7.030241,0.0579848,0,0.3463029,0.094036,0,0.3738094,1
6,3,5,2,6,4,9,3,11,2,0.0686577,0.0805882,0.7630825,0.7718087,0.4231655,0.2135786,0.6723071,0.166026,0.2216422,0.0179407,0,0,0,133.04249,68.147725,126.78775,10.614117,134.054,12.818407,0.1383421,0,0.1897892,0,0,0.392909,1
8,3,4,5,8,4,4,5,10,3,0.1279656,0.0705667,0.3861131,0.3535084,0.3623203,0.7289286,0.3346623,0.1285448,0.1510986,0,0,0,0.125,103.92476,50.96257,131.7485,12.405364,130.70675,20.255581,0,0,0.078426,0,0,0.521447,1
7,5,7,5,5,5,8,2,6,3,0.2085838,0.1683538,0.7852045,0.8067327,0.3028472,0.6926801,0.533071,0.1650006,0.3313129,0,0,0,0.125,118.17215,29.564787,128.79563,12.877391,135.19688,15.100296,0.0347771,0,0.4751033,0,0,0,1
8,3,7,5,8,5,9,4,6,4,0.3046255,0.1503679,0.580102,0.550609,0.3521361,0.4553503,0.5949497,0.1099727,0.3560605,0.0089703,0,0,0,123.39098,49.216153,126.37209,18.462508,124.94487,14.264042,0.1368473,0.0316647,0.2685829,0.0522587,0,0.281517,1
5,3,7,1,9,6,7,3,8,4,0.348231,0.2997096,0.5075584,0.4113173,0.280445,0.3974255,0.7031065,0.2046842,0.1210088,0,0,0,0,130.95687,43.072463,131.39013,25.985413,134.30138,18.275819,0.498165,0,0.1041319,0,0,0.2885592,1
11,5,5,5,9,5,9,4,9,4,0.1864846,0.0813437,0.4952043,0.566673,0.3245849,0.704105,0.6183549,0.0707065,0.2202846,0,0,0,0,124.35483,34.030305,129.93281,15.671324,126.679,9.5857731,0.2511166,0,0.1041319,0.1736049,0,0.3960945,1
3,3,4,4,8,3,11,6,4,4,0.2395114,0.0389247,0.8491997,0.2422235,0.2743913,0.379526,0.6119398,0.0377863,0.3278507,0,0,0,0.25,114.79953,57.07024,115.93225,20.489775,124.85475,10.930815,0.0509225,0,0.316274,0,0,0,1
6,5,6,4,9,1,5,7,11,3,0.1347094,0.1914238,0.5649757,0.287189,0.5416905,0.578415,0.3180262,0.3795788,0.2076019,0,0,0,0.25,102.70225,49.58124,121.9065,16.480287,125.128,26.889175,0,0,0.156852,0,0,0,1
11,5,8,3,8,5,7,4,7,5,0.2313207,0.1481645,0.5832397,0.526296,0.4465465,0.5204011,0.6081914,0.2830028,0.2292646,0.0407214,0,0,0,120.28805,60.740984,128.96316,15.103799,127.65788,14.352814,0.1433916,0,0.1837598,0.0434012,0.070112,0.1974601,1
8,5,8,4,9,4,8,6,9,4,0.1508413,0.091167,0.5359901,0.3183133,0.5500476,0.529535,0.4923202,0.1836977,0.2110527,0,0,0,0.078125,108.91437,45.367277,128.95498,16.157629,126.66547,13.488594,0.1386389,0,0.0520659,0.0289342,0,0.4338862,1
9,4,7,4,5,4,9,5,6,5,0.1704629,0.1622356,0.6054223,0.4607753,0.3666942,0.7039106,0.4136989,0.1838785,0.2525975,0,0,0,0.03125,130.35663,50.784091,126.31878,18.408045,126.79156,11.86391,0.3097086,0,0,0,0.0691713,0.2520064,1
6,5,8,5,7,3,10,5,9,4,0.3235143,0.0532505,0.5813116,0.4445922,0.5490297,0.5588081,0.6373083,0.1824318,0.2605892,0.0017244,0,0.1123218,0.296875,118.69852,34.97578,122.1753,11.237093,127.42491,18.490712,0.171694,0.0633295,0.2208499,0.077041,0.008253,0.0578407,1
4,1,5,3,6,1,14,5,0,4,0.2116429,0.0089538,0.749217,0.1498205,0.3873421,0.470096,0.352034,0.4081564,0.3040141,0,0,0,0,107.81375,77.1493,115.6895,25.638,116.6475,16.17045,0,0,0.316274,0,0,0.395695,1
11,5,11,4,8,1,13,2,6,4,0.1807245,0.195289,0.5024498,0.467393,0.2037178,0.4677075,0.6033935,0.280251,0.726505,0,0,0,0.5,115.4355,15.3602,134.6815,12.28122,121.6295,6.869805,0,0,0,0.4629465,0,0.426196,1
